tag	chinese_name
torzym	托雷姆
tosa	土佐
tosan	Tosan
toshima	丰岛
toshima_kanto	关东丰岛
tosora	托索拉
tosse	托瑟
tost_uul	托斯特山
tosya	托斯亚
toszek	托谢克
totma	托特马
totolapan	托托拉潘
touggourt	图古尔特
toul	图勒
toulon	土伦
toulouse	图卢兹
tour_auvergne	图尔奥弗涅
tournai	图尔奈
tournon	图尔农
tourougoumbe	图鲁古姆贝
tours	图尔
towing	towing
toyoda	丰田
toyota	丰田
toyoura	丰浦
tozeur	托泽尔
tozlan	托兹兰
tpig	特皮格
tradun	特拉敦
tragor	特拉戈尔
traianopolis	特拉亚诺波利斯
trakai	特拉凯
tralee	特拉利
trancoso	特兰科苏
trang	董里
trang_an	长安
trapani	特拉帕尼
trapessac	特拉佩萨克
tratalias	特拉塔利亚斯
traunstein	特劳恩施泰因
trebinje	特雷比涅
trebizond	特拉比松
trebon	特热邦
treguier	特雷吉耶
trencin	特伦钦
trengganu	登嘉楼
trento	特伦托
tresivio	特雷西维奥
treuenbrietzen	特罗伊恩布里岑
treviglio	Treviglio
treviso	特雷维索
trevoux	特雷武
trgoviste_SER	Trgoviste Ser
trier	特里尔
trieste	的里雅斯特
trigu	特里古
trikala	特里卡拉
trim	特里姆
trincomalee	亭可马里
tripoli	的黎波里
tripoli_syria	叙利亚的黎波里
tripolitsa	特里波利察
trivento	特里文托
trnava	特尔纳瓦
trogstad	特罗格斯塔
troitsk	特罗伊茨克
troitsko_pechorsk	特罗伊茨科佩乔尔斯克
troitskoye_kuroedovo	特罗伊茨科耶库罗耶多沃
troitskoye_na_shchigrakh	谢格拉赫河畔特罗伊茨科耶
trollaborg	特罗拉堡
tromge	Tromge
troms	特罗姆斯
trondenes	特罗内斯
trongsa	通萨
tropu	Tropu
troshovo	特罗绍沃
trotsang	Trotsang
trowbridge	特罗布里奇
trowulan	特鲁乌兰
troyes	特鲁瓦
trubchevsk	特鲁布切夫斯克
trufany	特鲁法内
trujillo	特鲁希略
truro	特鲁罗
trusan	特鲁桑
tryavna	特里亚夫纳
trysil	特里西尔
trzebnica	特热布尼察
trzemeszno	特热梅什诺
tsagaan	察干
tsagaan_agui	察干阿桂
tsagaan_usun	察干乌孙
tsageri	察盖里
tsagvli	察格夫利
tsakhalkho	察哈尔霍
tsalenjikha	察连吉哈
tsana	察纳
tsangdram	仓卓
tsaparang	扎布让
tsaribrod	察里布罗德
tsaryovo_gorodishche	察里沃戈罗季谢
tsedzong	则宗
tsepina	采皮纳
tsesi	采西
tsetserleg	采采尔勒格
tsherlung	Tsherlung
tsiietsenhtha	Tsiietsenhtha
tsikahiotsisto	Tsikahiotsisto
tsivilsk	齐维利斯克
tsiya	Tsaya
tso_gon	错贡
tsogt	措格特
tsokh	Tsokh
tsonentsiio	Tsonentsiio
tsontaroy_kala	聪塔罗伊卡拉
tsora	措拉
tsorub	措鲁布
tsudaka	Tsudaka
tsuga	Tsuga
tsukama	Tsukama
tsukuba	筑波
tsuno	Tsuno
tsunthang	Tsunthang
tsurphu	楚布寺
tsuru	Tsuru
tsuruga	敦贺
tsybuliv	齐布利夫
tuam	图阿姆
tuapse	图阿普谢
tuban_java	爪哇杜板
tubingen	蒂宾根
tuchola	图霍拉
tucssa	Tucssa
tudela	图德拉
tudeshk	图德什克
tufarqan	图法尔坎
tuf_shur_tia	图夫舒尔提亚
tugulym	图古雷姆
tugur	图古尔
tuin	Tuin
tujun	图军
tukums	图库姆斯
tukuran	图库兰
tukuringra	图库林格拉
tulak	图拉克
tulamba	图兰巴
tula_russia	俄罗斯图拉
tulazi	图拉齐
tulcea	图尔恰tulguur	图勒古尔
tulguur	图勒古尔ulgain	乌尔盖恩
tuliemao	铁列毛
tullamore	塔拉莫尔
tulle	蒂勒
tulln	图尔恩
tulnici	图尔尼奇
tulsipur	图尔西普尔
tulungagung	图隆阿贡
tuma	图马
tumkur	图姆库尔
tummana	图姆马纳
tump	图姆普
tumzhdin	图姆日丁
tun	通
tunanir	图纳尼尔
tungi	通吉
tungkal	通卡尔
tuni	图尼
tunis	突尼斯
tunliu	屯留
tunxi	屯溪
tuol_ta_mouk	托勒塔穆克
tupran	图普兰
tura	图拉
turaythith	图赖西塞
turbah	图尔巴
turbat	图尔巴特
turciansky_svaty_martin	图尔钱斯基圣马丁
turda	图尔达
turek	图雷克
turenne	蒂雷纳
turets	图雷茨
turgay	图尔盖
turgut	图尔古特
turiisk	图里斯克
turin	都灵
turka	图尔卡
turkestan	突厥斯坦
turki	图尔基
turkmenevo	图尔克梅涅沃
turna	图尔纳
turnhout	特恩豪特
turnov	图尔诺夫
turnu_magurele	特努马古雷莱
turov	图罗夫
turpan	吐鲁番
turtas	图尔塔斯
turunku	图伦库
turuum	图鲁姆
tus	图斯
tuszyn	图申
tutak	图塔克
tutong	都东
tutotepec	图托特佩克
tutova	图托瓦
tutrakan	图特拉坎
tutuala	图图阿拉
tutuila	图图伊拉
tututepec	图图特佩克
tuubaa	图巴
tuul	图勒
tuxpan	图斯潘
tuy	图伊
tuyen_hoa	宣化
tuyen_quang	宣光
tuyuk	图尤克
tuzantla	图桑特拉
tuzapan	图萨潘
tuzara	图扎拉
tuzdysor	图兹迪索尔
tuz_khurma	图兹胡尔马
tver	特维尔
twante	达央
tyatseryn	佳策林
tygde	特格德
tykhomel	季霍梅利
tykocin	蒂科钦
tynda	滕达
tynset	廷塞特
tyrma	特尔马
tyrnavos	蒂尔纳沃斯
tysmenytsia	季斯梅尼齐亚
tyukalinsk	秋卡林斯克
tzapotzingo	萨波钦戈
tzintzuntzan	钦聪灿
tzitacuaro	西塔库阿罗
tziuhcoac	西乌科阿克
tzunun_kaab	祖努恩卡布
ubari	乌巴里
ubeda	乌韦达
uberlingen	于伯林根
uch	乌奇
uchangidurga	乌昌吉杜尔加
uchkuduk	乌奇库杜克
ucles	乌克莱斯
udabhanda	乌达班达
udakh	乌达克
udamphur	乌达姆普尔
uda_mutsu	陆奥
udasar	乌达萨尔
udayagiri	乌代吉里
udayagiri_kotagad	乌代吉里科塔加德
uddevalla	乌德瓦拉
ude_baikal	乌德贝加尔
udgir	乌德吉尔
udine	乌迪内
udomlya	乌多姆利亚
udon_thani	乌隆府
udupi	乌杜皮
ueckermunde	于克明德
uelzen	于尔岑
ufa	乌法
uffenheim	乌芬海姆
uftyuga	乌夫秋加
ugbo	乌格博
ugbodu	乌格博杜
ughoton	乌戈顿
uglich	乌格利奇
ugrovesk	乌格罗韦斯克
uguumur	乌古穆尔
uian	乌安
uiju	义州
uil	乌伊尔
uiseong	义城
uist	尤伊斯特
ujan	乌江
ujargarh	乌贾尔加尔
ujjain	乌贾因
ukbara	乌克巴拉
ukek	乌凯克
ukena	乌克纳
ukhaa_khudag	乌哈胡达格
ukhta	乌赫塔
ukunzu	乌昆祖
ulaagchiin	乌拉格钦
ulaamgom	乌拉姆戈姆
ulaan	乌兰
ulaanbadrakh	乌兰巴德拉赫
ulanchab	乌兰察布
ulan_hua	兰花
ulan_us	乌兰乌苏
uldurga	乌尔杜尔加
ulenkhe	乌连赫
ulgain	Ulgain
uliastai	乌里雅苏台
ulithi_atoll	乌利西环礁
uljin	蔚珍
ulju	蔚州
ulkayak	乌尔卡亚克
ulla	乌拉
ullantaytampu	奥扬泰坦博
ullapool	乌拉普尔
ullensvang	乌伦斯旺
ulm	乌尔姆
ulma	乌尔马
ulnia	乌尔尼亚
uluborlu	乌卢博尔卢
ulug	乌鲁克
ulukulevo	乌鲁库列沃
ulungur	乌伦古尔
ulus	乌拉斯
ulytau	乌勒套
ulziit	乌勒吉特
uman	乌曼
umanske	乌曼斯科耶
umarkot	乌默尔科特
umea	于默奥
umluj	乌姆卢吉
umm_ad_dawm	乌姆道姆
umm_al_ghiran	乌姆吉兰
umm_al_qulban	乌姆库勒班
ummatur	乌马图尔
unaaha	乌纳阿哈
unaizah	乌奈扎
una_una	乌纳乌纳
unda	温达
undrugonda	温德鲁贡达
undurkhaan	温都尔汗
unezhma	乌涅日马
ung	乌恩格
ungheni	温格尼
ungwana	恩格瓦纳
uni	乌尼
uniejow	乌涅尤夫
uninka	乌宁卡
unju	恩州
unnao	乌纳奥
untari	温塔里
unye	温耶
unzha	温扎
upardang	乌帕尔丹格
upolu	乌波卢
upper_gazimur	上加济穆尔
upper_nioman	上涅曼河
upper_ob	上鄂毕河
upper_ulz	上乌勒兹河
uppinangady	乌平南加迪
uppsala	乌普萨拉
uppvidinge	乌普维丁格
upyte	乌皮特
uqturpan	乌什吐鲁番
urach	乌拉赫
urad	乌拉特
ural_nema	乌拉尔内马
uraqai	乌拉凯
urasoe	浦添
ura_tyube	乌拉秋别
urayrah	乌拉伊拉
urbino	乌尔比诺
urda	乌尔达
uren	乌连
urfa	乌尔法
urga	乌尔加
urgal	乌尔加尔
urgench	乌尔根奇
urghtbulaq	乌尔格特布拉克
urgun	乌尔贡
urgup	于尔居普
uri	乌里
urka	乌尔卡
urkan	乌尔坎
urla	乌尔拉
urmi	乌尔米
urmia	乌尔米耶
uromi	乌罗米
urov	乌罗夫
urquhart	厄克特
urtsun	乌尔聪
uruapan	乌鲁阿潘
urumqi	乌鲁木齐
urupampa	乌鲁潘帕
uryum	乌留姆
uryupin	乌留平
urzedow	乌热杜夫
urzhum	尔丘姆
usa	乌萨
usak	乌沙克
usalgin	乌萨尔金
uschu	乌舒
ushachy	乌沙奇
ushguli	乌什古利
ushkan	乌什坎
ushmum_tannah	乌什穆姆坦纳
ushtagan	乌什塔甘
ushytsia	乌希齐亚
usingen	乌辛根
usivka	乌西夫卡
uskudar	于斯屈达尔
usman	乌斯曼
usolye	乌索利耶
uspenskoye	乌斯片斯科耶
ussel	于塞勒
ust_cheptsa	切普察河口
ustikolina	乌斯蒂科利纳
usti_nad_labem	拉贝河畔乌斯季
ust_ishim	伊希姆河口
ust_kabyrza	卡比尔扎河口
ust_kalmanka	卡尔曼卡河口
ust_katav	乌斯特卡塔夫
ust_kishert	基谢尔特河口
ust_koksa	科克萨河口
ust_kulom	库洛姆河口
ust_kuloy	库洛伊河口
ust_labinsk	乌斯季拉宾斯克
ust_livny	利夫尼河口
ust_medveditskaya	梅德韦季察河口
ust_pinega	皮涅加河口
ustra	乌斯特拉
ust_sheksna	舍克斯纳河口
ust_stanovykh_ryas	斯坦诺夫里亚斯河口
ust_sysola	瑟索拉河口
ust_tsimla	齐姆拉河口
ust_ugla	乌格拉河口
ust_vayenga	瓦延加河口
ust_vym	维姆河口
usty	乌斯季
ustye	乌斯季耶
ustyuzhna_zheleznopolskaya	乌斯秋日纳热列兹诺波利斯卡亚
usui	碓冰
usun	乌孙
usu_xinjiang	乌苏新疆
usvyaty	乌斯维亚特
utbulaq	乌特布拉克
utena	乌泰纳
utkhupampa	乌特胡潘帕
utlandet	于特兰代特
utondwe	乌通德韦
utrecht	乌得勒支
uttarkashi	乌塔尔卡希
uur	乌尔
uvarovo	乌瓦罗沃
uwa	宇和
uyskoye	乌伊斯科耶
uyun_al_jiwa	乌雍吉瓦
uzboy	乌兹博伊
uzea	乌泽阿
uzemchin	乌珠穆沁
uzes	于泽斯
uzhorod	乌日霍罗德
uzice	乌日策
uzkand	乌兹坎德
vadstena	瓦德斯蒂纳
vaga	瓦加
vagay	瓦盖
vaihingen	魏海姆
vaka	瓦卡
vakhs	瓦赫斯
valday	瓦尔代
valderrobres	巴尔德罗夫雷斯
valdres	瓦尔德雷斯
valenca	瓦伦萨
valence	瓦朗斯
valencia	瓦伦西亚
valencia_de_alcantara	瓦伦西亚德亚尔坎塔拉
valenciennes	瓦朗谢讷
valenii_de_munte	瓦莱尼德蒙特
valjala	瓦尔亚拉
valjevo	瓦列沃
valka	瓦尔卡
valkeasaari	瓦尔凯阿科斯基
valladolid	巴利亚多利德
vallo	瓦洛
vallsjo	瓦尔舍
valmaseda	巴尔马塞达
valmiera	瓦尔米耶拉
valuyki	瓦卢伊基
valverde	巴尔韦德
vamar	瓦马尔
vamizi	瓦米齐
van	凡
vanak	瓦纳克
van_ban	万岸
vanch	万奇
van_don	万顿
vang_vieng	万荣
van_kiep	万劫
vannes	瓦讷
varallo	瓦拉洛
varamin	瓦拉明
varanasi	瓦拉纳西
varanger	瓦朗厄尔
varazdin	瓦拉日丁
varberg	瓦尔贝里
varda	瓦尔达
vardal	瓦尔达尔
vardanzi	瓦尔丹齐
varde	瓦尔德
vardo	瓦尔德
varese	瓦雷泽
varna	瓦尔纳
varnavino	瓦尔纳维诺
varnum	瓦尔努姆
varsan	瓦尔桑
vartashen	瓦尔塔申
varto	瓦尔托
vartofta	瓦尔托夫塔
vartsikhe	瓦尔齐赫
vashki	瓦什基
vasilsursk	瓦西里苏尔斯克
vasilyeva_sloboda	瓦西里耶瓦斯洛博达
vaska	瓦斯卡
vasknarva	瓦斯克纳尔瓦
vaslui	瓦斯卢伊
vasteras	韦斯特罗斯
vasto	瓦斯托
vastseliina	瓦斯采利纳
vasvar	瓦什瓦尔
vasylivka	瓦西里夫卡
vasyugan	瓦休甘
vatnahverfi	瓦特纳赫维尔菲
vat_phou	瓦普寺
vatra_dornei	瓦特拉多尔内伊
vaucouleurs	沃库勒尔
vauvau	沃沃
vavozh_mozhga	瓦沃日莫日加
vavuniya	瓦武尼亚
vawkavysk	沃尔科维斯克
vaxjo	韦克舍
vaymuga	瓦伊穆加
vazhiny	瓦日内
vechta	费希塔
veckelax	韦克拉克
vedbo	韦德博
vederlax	韦德拉克斯
veesky	维斯基
veisiejai	维谢贾伊
vekshenga	韦克申加
velbuzd	维尔布日德
veles	韦莱斯
velez_malaga	贝莱斯马拉加
velez_rubio	贝莱斯鲁维奥
veligosti	韦利戈斯蒂
veliki_preslav	大普雷斯拉夫
velikiye_luki	大卢基
veliky_beckerek	大贝切雷克
velikyi_bereznyi	大别列兹尼
veliky_porog	大 Порог
veliky_ustyug	大乌斯秋格
velizh	韦利日
velletri	韦莱特里
vellore	韦洛尔
velsk	韦利斯克
velyka_lepetykha	大列佩蒂哈
velyka_novosilka	大诺沃西尔卡
velyka_oleksandrivka	大亚历山德里夫卡
velyki_sorochyntsi	大索罗钦齐
vembar	文巴尔
vempalle	文帕利
vemulawada	文卢瓦达
venafro	韦纳夫罗
vendome	旺多姆
venice	威尼斯
venlo	芬洛
ventadour	旺塔杜尔
ventimiglia	文蒂米利亚
ventspils	文茨皮尔斯
venyov	文约夫
verba	韦尔巴
vercelli	韦尔切利
verden	费尔登
verdun	凡尔登
verdun_sur_garonne	加龙河畔凡尔登
vereya	韦列亚
vergato	韦尔加托
veria	韦里亚
verkhneyarkeyevo	上亚尔凯耶沃
verkhnyaya_toyma	上托伊马
verkhny_mamon	上马蒙
verkhoshizhemye	上希日米耶
verkhotomsk	上托姆斯克
verkhovazhye	上瓦日耶
verkhovye	上霍维耶
verona	维罗纳
vershinino	韦尔希尼诺
vertus	韦尔蒂
vertyazin	韦尔佳津
verzhavsk	维尔扎夫斯克
vesoul	沃苏勒
ves_yogonskaya	韦斯约贡斯卡亚
veszprem	维斯普雷姆
vetlanda	韦特兰达
vetlitsy	韦特利齐
vetluga	韦特卢加
vetza	韦察
veurne	弗尔讷
vezir	维齐尔
viacha	维亚恰
viadineti	维亚迪内蒂
viana	维亚纳
viana_bolo	维亚纳博洛
viana_do_castelo	维亚纳堡
vianden	菲安登
viannos	维安诺斯
viborg	维堡
vic	维克
vicenza	维琴察
vichuga	维丘加
vichy	维希
vic_le_comte	维克勒孔特
vico	维科
vic_sur_seille	塞勒河畔维克
vidak	维达克
vidin	维丁
vielha	别尔哈
vieng_phouka	荣普卡
vienna	维也纳
vienne	维埃纳
vientiane	万象
vierzon	维耶尔宗
vijaya	毗奢耶
vijayanagar	毗奢耶那伽罗
vijayapur	毗奢耶普尔
vijaygarh	毗奢耶加尔
vik	维克
vikulovo	维库洛沃
vilaka	维拉卡
vila_real	雷阿尔城
vila_vicosa	维拉维索萨
vileyka	维列伊卡
viljandi	维尔扬迪
vilkaviskis	维尔卡维什基斯
vilkmerge	维尔克梅尔格
villablino	比利亚布利诺
villach	菲拉赫
villa_di_chiesa	基耶萨堡
villadiego	比利亚迭戈
villafranca_bierzo	比利亚夫兰卡德尔比尔索
villafranca_del_penedes	比利亚弗兰卡德尔佩内德斯
village_onega	奥涅加村
villaines	维莱讷
villalba	比利亚尔瓦
villalpando	比利亚尔潘多
villandro	维兰德罗
villanueva_de_la_serena	比利亚努埃瓦德拉塞雷纳
villanueva_del_fresno	比利亚努埃瓦德尔弗雷斯诺
villapalacios	比利亚帕拉西奥斯
villarcayo	比利亚尔卡约
villarobledo	比利亚罗夫莱多
villars	维拉尔
villatoro	比利亚托罗villaviciosa	比利亚维西奥萨
villaviciosa	比利亚维西奥萨
villefranche	维尔弗朗什
villemaur	维尔莫尔
villemur	维尔米尔
villena	比列纳
villingen	菲林根
villmanstrand	维尔曼斯特兰德
vilnius	维尔纽斯
vilshana	维尔沙纳
vingur	温古尔
vinnitsy	文尼察
vinnytsia	文尼察
vinukonda	维努孔达
viransehir	维兰谢希尔
vire	维尔
virkgarh	维尔克加尔
virovitica	维罗维蒂察
virudhunagar	维鲁杜纳加尔
viry	维里
visakhapatnam	维沙卡帕特南
visby	维斯比
visegrad	维谢格拉德
visesav	维塞萨夫
viseu	维塞乌
visnupura	毗湿奴普拉
visokoye	维索科耶
vitebsk	维捷布斯克
viterbo	维泰博
vithold_hammami	维托尔德·哈马米
vitoria	维多利亚
vitre	维特雷
vitry_aux_loges	维特里欧洛日
vitry_en_pertois	维特里昂佩尔图瓦
vivero	比韦罗
viviers	维维耶
vize	维泽
vizianagaram	维齐亚纳加拉姆
vizinga	维津加
viziru	维济鲁
vizovice	维佐维采
vladimir	弗拉基米尔
vlasovo	弗拉索沃
vlitsy	弗利齐
vodable	沃达布列
vodlozero	沃德洛泽罗
voghera	沃盖拉
vognema	沃格涅马
vohemar	武赫马尔
vohipeno	武希佩努
voitsberg	福伊茨贝格
vokhma	沃赫马
vokhna	沃赫纳
volchikha	沃尔奇哈
volkermarkt	弗尔克马克特
volkona	沃尔科纳
volodimerets	沃洛季梅列茨
volodymyr	沃洛迪米尔
volodymyrets	沃洛季米列茨
vologda	沃洛格达
volok	沃洛克
volosovichy	沃洛索维奇
volosovskaya	沃洛索夫斯卡亚
volterra	沃尔泰拉
volubilis	沃卢比利斯
vo_nhai	沃奈
vonitsa	沃尼察
vonnu	沃努
vopnafjordur	沃普纳菲厄泽
vordingborg	沃丁堡
voronezh	沃罗涅日
voronich	沃罗尼奇
voronizh_chernihiv	沃罗尼日 - 切尔尼戈夫
vorotynsk	沃罗滕斯克
vorotynsk_novosil	沃罗滕斯克 - 诺沃西利
voskresenskoye	沃斯克列先斯科耶
vosporo	博斯普鲁
voss	沃斯
vostitsa	沃斯提察
votkings	沃特金斯
vovchansk	沃夫昌斯克
vowpa	沃夫帕
vozhega	沃热加
voznesenskoye	沃兹涅先斯科耶
voznesenye	沃兹涅先耶
vranje	弗拉涅
vratsa	弗拉察
vrddha_ratnapura	弗尔德哈拉特纳普拉
vrhbosna	弗尔赫博斯纳
vshchizh	夫谢什
vukovar	武科瓦尔
vukyl	武基尔
vumba_kuu	翁巴库乌
vu_ninh	武宁
vyada	维亚达
vyadhapura	维亚达普拉
vyatka	维亚特卡
vyatskiye_polyany	维亚茨基耶波利亚内
vyazma	维亚济马
vyborg	维堡
vydreya	维德列亚
vydritsa	维德里察
vygozero	维戈泽罗
vyshny_volochyok	维什尼沃洛乔克
vyskov	维什科夫
vysokoye	维索科耶
vytegra	维捷格拉
wa	瓦
wadh	瓦德
wadian	瓦迪安
wadi_el_melik	瓦迪埃勒梅利克
wadi_el_natrun	纳特伦谷
wad_madani	瓦德迈达尼
waerhdje	瓦尔赫杰
waestbo	韦斯特伯
wafang	瓦房
waga	瓦加
waidhofen	魏德霍芬
waidhofen_an_der_thaya	塔亚河畔魏德霍芬
waingmaw	韦英茂
wairagarh	瓦伊拉加尔
wake	韦克
wakefield	韦克菲尔德
walalde	瓦拉尔德
walata	瓦拉塔
walcourt	瓦尔库尔
walcz	瓦乌奇
waldburg	瓦尔德堡
waldeba	瓦尔德巴
walden	瓦尔登
waldsee	瓦尔德湖
waldshut	瓦尔德舒特
wallerfangen	瓦勒尔方根
walong	瓦隆
wana	瓦纳
wanan	瓦南
wanan_wananjun	瓦南 - 瓦南军
wanar	瓦纳尔
wandu	万都
wanga_bazar	旺加巴扎尔
wangdue	旺杜
wanggika	旺吉卡
wangjiang	望江
wangmu	王母
wang_pho	旺波
wangping	王平
wangung	旺贡
wanhufu	万湖府
wankani	万卡尼
wannian	万年
wanping	宛平
wanqiu	宛丘
wanquan	万泉
wanzai	万载
wanzhou	万州
wanzhou_baoding	万州 - 保定
waounde	瓦翁德
waqrapukara	瓦克拉普卡拉
wara	瓦拉
wara_kham	瓦拉卡姆
warangal	瓦朗加尔
warburg	瓦尔堡
waren	瓦伦
warendorf	瓦伦多夫
wari_peru	瓦里
warrada	瓦拉达
warsaw	华沙
warsheikh	瓦谢赫
washuk	瓦舒克
wasilei	瓦西雷
wasit	瓦西特
wasserburg	瓦瑟堡
wassu	瓦苏
watang	瓦唐
watarai	度会
waterford	沃特福德
waxxari	瓦夏里
wayanad	瓦亚纳德
waylula	瓦伊卢拉
wazakhwa	瓦扎赫瓦
wazirabad	瓦齐拉巴德
weda	韦达
wedde	韦德
weert	韦尔特
wegorzewo	文戈热沃
wehe	韦赫
wehlau	韦劳
weichu	魏初
weihai	威海
weilheim	魏尔海姆
weimar	魏玛
weimo	韦莫
weinan	渭南
weining	威宁
weiqing	魏清
weishi	尉氏
weissenburg	魏森堡
weissenfels	魏森费尔斯
weithali	韦塔利
weixian	威县
weiyuan	威远
weiyuan_jiading	威远 - 嘉定
weiyuan_lintao	威远 - 临洮
weiz	魏茨
wej	韦日
wells	韦尔斯
wels	韦尔斯
welzheim	韦尔茨海姆
wembo	温博
wenan	文安
wenchang	文昌
wenchuan	汶川
wendeng	文登
wengker	翁克尔
wengshui	瓮水
wengyuan	翁源
wenling	温岭
wenquan	温泉
wenshan	文山
wenshang	汶上
wenshui	文水
wenxi	闻喜
wenxian	文县
wenxiang	闻香
wenxian_gongchang	文县 - 巩昌
werdenberg	韦尔登贝格
wernigerode	韦尔尼格罗德
wertingen	韦尔廷根
wesel	韦塞尔
wesgird	韦斯吉尔德
west_sundarban	西孙德尔本
wetwin	韦特温
wetzlar	韦茨拉尔
wexford	韦克斯福德
weymouth	韦茅斯
whitby	惠特比
wiang_fang	维昂方
wiang_sa	维昂萨
wicklow	威克洛
wied	维德
wielen	维伦
wieliczka	维利奇卡
wielun	维隆
wiener_neustadt	维也纳新城
wieruszow	维鲁舒夫
wiesbaden	威斯巴登
wight	怀特
wigmore	威格莫尔
willka_pampa	维尔卡帕姆帕
wimihsoorita	维米赫索里塔
winchester	温彻斯特
windenburg	温登堡
windsor	温莎
winklern	温克勒恩
winsen	温森
winsen_aller	阿勒尔河畔温森
wislica	维希利察
wismar	维斯马
wittenberg	维滕贝格
wittenberge	维滕贝格
wittlich	维特利希
wittstock	维特斯托克
wizna	维兹纳
wloclawek	沃茨瓦韦克
wlodawa	沃沃达瓦
woking	沃金
wolfenbuttel	沃尔芬比特尔
wolfsberg	沃尔夫斯贝格
wolgast	沃尔加斯特
wolhusen	沃尔胡森
wolmirstedt	沃尔米尔施泰特
wolow	沃武夫
wolvega	沃尔韦加
wonju	原州
worabe	沃拉贝
worcester	伍斯特
worms	沃尔姆斯
wroclaw	弗罗茨瓦夫
wschowa	夫肖瓦
wuan	武安
wucao	武曹
wuchang	武昌
wuchuan	武川
wuchuan_huazhou	武川 - 化州
wuchuan_sinan	武川 - 思南
wudang	武当
wudi	无棣
wufeng	五峰
wugang	武冈
wuhe	五河
wuhu	芜湖
wuji	无极
wujiang	吴江
wujiang_bozhou	吴江 - 播州
wujiang_yingtian	吴江 - 应天
wujin	武进
wujing	武靖
wulian	五莲
wuliehe	乌列河
wuling	武陵
wulong	武隆
wuluo	武罗
wumeng	乌蒙
wuning	武宁
wunsiedel	温西德尔
wuntho	温托
wuping	武平
wuping_daning	武平 - 大宁
wuqiao	吴桥
wuqing	武清
wurzburg	维尔茨堡
wurzen	武尔岑
wusa	武萨
wushan	巫山
wutun	武屯
wuwei	武威
wuxi	无锡
wuxian	武仙
wuxiang	武乡
wuxian_liuzhou	武仙 - 柳州
wuxing	武兴
wuyang	舞阳
wuyi	武邑
wuyi_jinhua	武义 - 金华
wuyuan_huizhou	婺源 - 徽州
wuyuan_nanning	武源 - 南宁
wuzhai	武寨
wuzhi	武陟
wuzhou	梧州
wyaconda	怀阿孔达
wycombe	怀科姆
wyrzysk	维日斯克
xacona	哈科纳
xagal	哈加尔
xalacinco	哈拉辛科
xalapa	哈拉帕
xalisco	哈利斯科
xalostotitlan	哈洛斯托蒂特兰
xaltocan	哈尔托坎
xamapan	哈马潘
xam_neua	桑怒
xanthia	桑西亚
xelahuh	谢拉胡
xiabancheng	下板城
xiacai	下蔡
xiajiang	峡江
xiajin	夏津
xiakou	夏口
xiangcheng	项城
xiangcheng_kaifeng	项城 - 开封
xianghe	香河
xiangning	襄宁
xiangru	襄汝
xiangshan	香山
xiangshan_xinhui	香山 - 新会
xiangtan	湘潭
xiangxiang	湘乡
