location_name	total_population	total_urban_pop
sydybyl	0.157000	0.000000
sylgy_ytar	0.157000	0.000000
sylhet	84.460000	0.015000
synya	0.638000	0.000000
syracuse	38.427000	1.891000
syrgan	0.157000	0.000000
sysma	0.997000	0.000000
systyg	6.740000	0.005000
sysy_meyite	0.157000	0.000000
syuldyukar	0.157000	0.000000
syun	7.824000	0.000000
syvlyush	10.881000	0.008000
szabolcs	12.498000	0.008000
szadek	13.762000	0.000000
szadzko	9.787000	0.009000
szamotuly	6.419000	0.000000
szarvas	12.521000	0.008000
szatmar	12.820000	0.008000
szczytno	9.366000	0.005000
szeged	22.949000	0.008000
szolnok	15.526000	0.008000
szombathely	17.935000	0.008000
szprotawa	3.820000	0.000000
szrensk	8.665000	0.000000
szubin	8.821000	0.000000
szydlowiec	14.547000	0.000000
t_aaku	0.280000	0.000000
ta_an	0.159000	0.000000
ta_shwe_htan	4.886000	0.004000
taala	0.157000	0.000000
taant_a	0.280000	0.000000
taaqtam	1.200000	0.000000
taatiilaaq	0.280000	0.000000
tabaga	0.157000	0.000000
tabajara	4.939000	0.000000
tabalah	12.237000	0.000000
tabarida	16.237000	0.009000
tabarka	12.572000	0.063000
tabas_al_tamr	1.664000	0.007000
tabas_al_unnab	4.884000	0.028000
tabasokwia	0.106000	0.000000
tabelbala	4.338000	0.000000
tabiteuea_atoll	2.933000	0.000000
tablat	58.952000	0.024000
tabo	4.697000	0.004000
tabon	11.405000	0.051000
tabory	8.830000	0.000000
tabou	14.479000	0.000000
tabou_m	3.780000	0.018000
tabqah	22.589000	0.009000
tabriz	34.222000	3.800000
tabuaeran	0.598000	0.000000
tabuk_arabia	20.605000	0.313000
tabukan	2.191000	0.000000
tabynsky	2.960000	0.000000
tacambaro	14.932000	0.018000
tacariju	1.457000	0.000000
tacatacaru	1.458000	0.016000
tacehubana	0.106000	0.000000
tachi	0.690000	0.000000
tachibana	25.331000	0.005000
tachira	6.775000	0.000000
tachov	22.005000	0.009000
tacna	41.654000	0.000000
tacshic	5.321000	0.000000
tacuane	10.085000	0.005000
tacunga	31.411000	0.000000
tada	15.518000	0.016000
tadbaba	5.885000	0.008000
tadjoura	7.632000	0.027000
tadla	43.061000	0.005000
tadlyeoan	0.157000	0.000000
tadmekka	8.000000	0.017000
tadmur	10.908000	0.014000
tado	15.123000	0.000000
tado_colombia	6.197000	0.000000
tadoule	0.106000	0.000000
tadoussac	0.318000	0.000000
taegu	59.558000	1.776000
taenga_atoll	0.021000	0.000000
tafedna	19.923000	0.005000
tafraout	11.416000	0.009000
tafresh	2.454000	0.007000
taft	1.854000	0.007000
taga	25.082000	0.005000
taganrog	3.707000	0.005000
tagata	23.297000	0.010000
tagatay	4.829000	0.000000
tagawa	28.991000	0.015000
taghaza	6.750000	0.017000
taghit	2.488000	0.000000
taghjijt	13.026000	0.025000
tagin	7.379000	0.003000
tagloc	1.364000	0.000000
tagmadert	14.837000	0.010000
tagmo_lingkha	1.560000	0.004000
tagotoka	0.701000	0.000000
tagudin	4.213000	0.000000
tagula	3.683000	0.000000
tahamies	11.974000	0.000000
tahe	2.562000	0.004000
tahejoc	1.242000	0.000000
tahert	35.022000	1.238000
tahiltyn_khotgot	5.800000	0.004000
tahiti	20.223000	0.000000
tahkeeosteh	3.141000	0.016000
tahna	29.848000	0.009000
tahoua	10.510000	0.000000
tahquamenon	0.420000	0.000000
tahuunde	0.370000	0.000000
taif	23.240000	0.142000
taigong	11.450000	0.003000
taigu	24.353000	0.004000
taihe	28.434000	0.004000
taihe_dali	16.346000	6.245000
taihe_taihe	222.835000	0.004000
taihu	62.849000	0.004000
taikang	59.064000	0.004000
taining	37.048000	0.004000
taipengruodong	8.907000	0.003000
taiping	6.605000	0.004000
taiping_jiangzhou	86.044000	0.004000
taiping_ningguo	89.749000	0.004000
taipingzhuang	8.008000	0.004000
taita	38.076000	0.000000
taivalkoski	0.195000	0.000000
taixing	77.014000	0.004000
taizhou	22.194000	0.004000
taizhou_jurchen	27.433000	0.004000
taizz	59.569000	0.173000
tajpur	132.853000	0.004000
tak	13.087000	0.000000
tak_elam	0.701000	0.000000
taka	52.328000	0.010000
taka_atoll	0.204000	0.000000
takai	26.734000	0.005000
takaichi	72.862000	0.015000
takaki	25.101000	0.015000
takakusa	21.177000	0.010000
takalak	0.470000	0.000000
takalako	0.643000	0.000000
takam	18.195000	0.052000
takana	0.019000	0.000000
takano	19.340000	0.005000
takaoka	25.346000	0.005000
takaroa_atoll	0.109000	0.000000
takashima	24.164000	0.005000
takassaba	15.381000	0.016000
takata	25.654000	0.005000
takawng	6.424000	0.004000
takbanuao	3.646000	0.000000
takden	3.499000	0.008000
takedda	13.818000	0.000000
takestan	11.339000	0.006000
takhilyn	13.895000	0.004000
takhir	0.544000	0.000000
takht_e_soleyman	10.770000	0.006000
takhtoyamsk	0.157000	0.000000
taki	50.657000	0.010000
takitudu	3.822000	0.000000
takla	0.212000	0.000000
taklung	2.173000	0.004000
takopaya	24.157000	0.000000
taksimo	0.157000	0.000000
takspaslama	0.701000	0.000000
taktsang	2.557000	0.004000
takua_pa	2.909000	0.002000
takuru_puku	4.321000	0.000000
takutu	25.400000	0.000000
takwata	0.212000	0.000000
tal_afar	15.171000	0.011000
tala	0.157000	0.000000
tala_kyuyel	0.157000	0.000000
tala_mugongo	6.380000	0.000000
tala_mx	3.339000	0.000000
talacogon	1.962000	0.007000
talaha	28.052000	0.004000
talaikhan_ata	2.084000	0.001000
talak_burma	11.061000	0.006000
talaky	5.316000	0.000000
talalakh	0.157000	0.000000
talampaya	1.854000	0.000000
talang	13.251000	0.004000
talang_mamak	3.455000	0.009000
talanga	23.751000	0.000000
talarn	16.163000	0.016000
talas	2.692000	0.000000
talata_mafara	13.072000	0.016000
talavera_de_la_reina	29.575000	0.008000
taleqan	3.562000	0.001000
taliabu	1.290000	0.000000
talibon	3.056000	0.007000
taliepacana	3.043000	0.043000
talikota	42.339000	0.000000
talimachusi	5.065000	0.015000
talimeco	3.960000	0.015000
talisi	2.456000	0.015000
talitsa	3.626000	0.000000
talitsa_yelets	4.560000	0.000000
taliwang	18.106000	0.026000
talkhir	41.993000	0.001000
tallinn	7.122000	1.172000
talman_boorj	6.288000	0.005000
talmas_ata	0.759000	0.000000
talmont	21.410000	0.000000
talok	87.977000	0.004000
talovka	0.157000	0.000000
talowski	2.494000	0.000000
taluhe	14.822000	0.004000
talwandi	56.656000	0.000000
tam_dai	27.692000	0.007000
tama	22.125000	0.005000
tamacine	8.861000	0.010000
tamaki	1.581000	0.000000
tamalameque	15.853000	0.000000
tamambo	0.306000	0.000000
taman	4.730000	0.000000
tamana	22.540000	0.005000
tamaraceite	5.232000	0.000000
tamaroa	5.738000	0.015000
tamathli	1.458000	0.016000
tamaulipeco	3.179000	0.000000
tamazaghrane	21.354000	0.005000
tamazula	2.005000	0.000000
tamba	11.185000	0.000000
tamba_ambriz	2.302000	0.000000
tambaga	14.960000	0.016000
tamberias	1.648000	0.000000
tambov	13.358000	0.000000
tambura	30.826000	0.000000
tambusai	3.210000	0.004000
tamdegost	14.349000	0.014000
tamdoult	14.902000	0.005000
tamdy	1.571000	0.000000
tame	4.603000	0.000000
tamentfoust	33.286000	0.005000
tamiang	4.269000	0.004000
tamluk	172.959000	0.019000
tammisha	19.544000	0.008000
tamna	12.805000	0.023000
tamoio	4.546000	0.000000
tampacal	4.876000	0.000000
tampo	27.206000	0.000000
tampruns	0.974000	0.000000
tampu_machay	23.856000	0.019000
tamrah	21.913000	0.077000
tamsabulag	5.736000	0.004000
tamsweg	6.475000	0.002000
tamtoc	90.236000	0.018000
tamu	22.908000	0.000000
tamura	13.232000	0.015000
tamworth	16.248000	0.000000
tana	3.262000	0.434000
tanabi	0.327000	0.000000
tanacross	0.210000	0.000000
tanah_putih	2.599000	0.007000
tanahun	32.247000	0.011000
tanakteuk	0.212000	0.000000
tanalelti	0.701000	0.000000
tanalyk	8.890000	0.000000
tanana	0.210000	0.000000
tancarville	75.368000	0.009000
tanchang	6.356000	0.004000
tanchaycha	34.670000	0.000000
tancheng	69.507000	0.004000
tancitaro	30.826000	0.018000
tanda	9.678000	0.000000
tandang_sari	2.983000	0.008000
tandil	3.450000	0.000000
tandur	61.133000	0.000000
tanga	7.660000	0.000000
tangamanga	40.035000	0.000000
tangasootack	1.060000	0.000000
tangcheng	10.330000	0.004000
tangdan	4.803000	0.004000
tangga	0.159000	0.000000
tanghe	25.794000	0.004000
tangier	10.583000	0.002000
tangipahoa	1.420000	0.000000
tangir	4.863000	0.025000
tangkhay	0.157000	0.000000
tangkya	5.795000	0.004000
tangxian	37.770000	0.004000
tangxing	7.269000	0.004000
tangyi	7.306000	0.004000
tangyin	24.766000	0.004000
tanhacu	12.510000	0.000000
tanico	0.841000	0.000000
tanimuu	1.076000	0.000000
tanjay	6.316000	0.005000
tanjin	29.541000	0.004000
tanjung_balai	11.804000	0.003000
tanjung_palas	1.454000	0.005000
tanjungpinang	4.513000	0.000000
tanjungpura	2.704000	0.026000
tanjungpuri	4.571000	0.007000
tank	110.254000	0.000000
tankular	22.364000	0.016000
tankwa	0.034000	0.000000
tanna	2.894000	0.000000
tanomah	10.594000	0.000000
tansen	62.308000	0.013000
tansyk	1.914000	0.000000
tantan	13.576000	0.000000
tantaricuy	25.140000	2.552000
tanumah	7.187000	0.010000
tanwakanwakaghe	1.098000	0.015000
taokas	11.063000	0.000000
taolambiby	12.312000	0.003000
taoondewake	0.318000	0.000000
taoudenni	5.336000	0.017000
taourirt	17.484000	0.008000
taovaya	0.780000	0.000000
taowen	9.307000	0.002000
taoyuan	56.703000	0.004000
taoyuan_huaian	56.881000	0.004000
tapaje	17.532000	0.000000
tapajo	1.728000	0.000000
tapaktuan	1.538000	0.007000
tapalquen	3.513000	0.000000
tapani	0.106000	0.000000
tapeba	1.964000	0.000000
tapes	8.172000	0.000000
tapiete	7.097000	0.000000
tapirape	5.352000	0.000000
taplejung	26.401000	0.014000
tapo	6.718000	0.000000
taposa	7.067000	0.016000
tappahanna	1.992000	0.000000
tappan	2.833000	0.000000
tapqaq	0.210000	0.000000
tapu_tuitn	0.106000	0.000000
tapuia	1.211000	0.000000
tapuios	0.349000	0.000000
tapuitapera	0.353000	0.000000
tapuy	2.849000	0.000000
taquara	1.238000	0.000000
taquarucu	0.322000	0.000000
tara	0.953000	0.007000
taragui	4.011000	0.000000
tarakan	1.688000	0.026000
tarakanda	152.562000	0.015000
taramakau	0.344000	0.000000
taranagar	67.507000	0.050000
tarankol	0.584000	0.000000
taranto	27.869000	1.901000
tarapaca	4.738000	0.000000
tararua	0.204000	0.000000
tarascon	28.406000	0.000000
tarasp	7.764000	0.005000
tarawa_atoll	6.484000	0.000000
tarazona	22.782000	0.051000
tarbeevka	4.462000	0.019000
tarbes	40.616000	2.099000
tarczyn	6.877000	0.000000
targabatay	3.770000	0.001000
targim	4.402000	0.034000
targoviste	12.610000	1.756000
targoviste_BUL	22.706000	0.009000
targu_bengai	5.019000	0.009000
targu_jiu	6.356000	0.009000
targu_lapusnei	4.205000	0.007000
targu_mures	14.189000	0.009000
targu_neamt	8.203000	0.009000
targu_trotus	8.893000	0.009000
targul_saratii	4.357000	0.009000
tarhasi	95.804000	0.012000
tarhuna	8.168000	0.002000
tariaca	34.423000	0.000000
tarifa	6.909000	0.008000
tarija	7.919000	0.000000
tarim	14.825000	0.017000
tarinkot	9.604000	0.010000
tarki	5.491000	0.057000
tarmatambo	24.108000	0.000000
tarna	0.292000	0.000000
tarnogsky_gorodok	1.981000	0.006000
tarnovo	26.403000	2.525000
tarnow	16.496000	0.000000
tarntanya	0.212000	0.000000
tarom	2.330000	0.008000
taroudant	16.675000	0.010000
tarragona	35.817000	2.195000
tarrana	87.271000	0.019000
tarrega	18.359000	0.008000
tarsus	49.120000	3.870000
tartas	21.780000	0.009000
tartu	5.600000	1.025000
tartus	80.842000	0.008000
tarung	3.517000	0.000000
tarusa	15.856000	0.002000
tarvagatai	5.073000	0.004000
tas_kichu	2.304000	0.000000
tas_yuryakh	0.157000	0.000000
tases	52.939000	0.018000
taseyevo	0.815000	0.000000
tashigang	4.140000	0.004000
taskala	3.174000	0.000000
taskayevo	1.283000	0.000000
taskopru	18.962000	0.004000
tastil	1.460000	0.000000
tasty	1.711000	0.000000
tasuktul	1.551000	0.000000
tata	18.673000	0.008000
tata_MOR	8.995000	0.000000
tatahuitalpan	113.711000	0.018000
tatal	8.348000	0.000000
tatama	3.726000	0.000000
tatamagouche	0.212000	0.000000
tataouine	15.311000	0.008000
tatarskaya_tesyu	0.538000	0.000000
tatartup	5.933000	0.030000
tatau	4.182000	0.011000
tatev	3.406000	0.007000
tathlith	11.447000	0.000000
tatinnai	0.106000	0.000000
tatrang	2.190000	0.008000
tatsan	0.106000	0.000000
tatsinskaya	4.662000	0.030000
tattaguine	8.204000	0.008000
tatvan	5.163000	0.009000
tatyshly	2.730000	0.000000
taubate	1.566000	0.000000
tauberbischofsheim	14.463000	0.014000
taubonto	2.536000	0.024000
tauihu	0.787000	0.000000
tauisk	0.157000	0.000000
taunat	42.032000	0.028000
taung	0.123000	0.000000
taungataki_atoll	0.039000	0.000000
taungdwingyi	20.655000	0.014000
taunggyi	12.992000	0.000000
taungoo	62.437000	0.029000
taungup	7.787000	0.004000
taungurung	0.486000	0.000000
taunton	25.166000	0.000000
tauraba	5.060000	0.000000
taurage	8.096000	0.027000
tauramena	27.716000	0.000000
tauranga	0.239000	0.000000
tavan	3.449000	0.006000
tavan_tolgoi	8.608000	0.004000
tavaputs	0.701000	0.000000
tavas	36.232000	0.000000
tavashay	6.251000	0.000000
tavastehus	2.988000	0.009000
tavayveem	0.157000	0.000000
tavdinsky_sloboda	2.574000	0.000000
taveewach	0.701000	0.000000
taveuni	4.148000	0.000000
tavira	22.347000	0.000000
taviwac	0.701000	0.000000
tavoy	27.653000	0.004000
tavrenga	2.510000	0.015000
tavsanli	32.990000	0.072000
tawahka	3.498000	0.000000
tawakoni	1.010000	0.000000
tawalimni	0.491000	0.000000
tawande	1.748000	0.000000
tawang	8.701000	0.000000
tawatinaw	0.212000	0.000000
tawau	1.930000	0.004000
tawehash	0.280000	0.000000
taweisha	21.418000	0.007000
tawokser	3.527000	0.000000
tawurgha	6.616000	0.002000
taximaroa	32.788000	0.048000
tayabas	6.113000	0.007000
tayaccasa	17.965000	0.019000
tayan	3.330000	0.007000
taybah	3.649000	0.009000
tayga	0.157000	0.000000
tayma	11.689000	0.031000
taymylyr	0.157000	0.000000
tayoltita	2.026000	0.018000
taytay	1.397000	0.000000
tayxlama	0.701000	0.000000
taza	26.694000	2.504000
tazewell	1.466000	0.000000
tazin	0.318000	0.000000
tazirbu	1.945000	0.008000
taznakht	19.167000	0.008000
tazroute	26.270000	0.009000
tazzarine	38.375000	0.009000
tbilisi	47.510000	2.934000
tbilisskaya	2.292000	0.003000
tboli	1.618000	0.000000
tboung_khmum	24.027000	0.000000
tcha_shka_ozhaye	0.722000	0.000000
tchafolonguta	11.017000	0.000000
tchakashapug	0.106000	0.000000
tchan_sansan	0.420000	0.000000
tchankasndata	0.420000	0.000000
tchesha	0.280000	0.000000
tchikunga	48.188000	0.000000
tchitogama	0.106000	0.000000
tchokana	0.970000	0.000000
tchoukafala	5.107000	0.043000
tconsiep	0.113000	0.000000
tczew	12.846000	0.002000
te_tairawhiti	0.893000	0.000000
teayotlan	21.842000	0.018000
tebang	25.645000	0.000000
tebessa	18.349000	0.013000
tebourba	24.577000	0.003000
tecalco	51.403000	0.018000
tecamachalco	29.100000	0.018000
techamutete	8.073000	0.000000
techiman	17.234000	0.016000
tecka	3.023000	0.000000
tecklenburg	19.444000	0.007000
tecoanapa	20.172000	0.048000
tecohtzincalpan	22.052000	0.000000
tecozautla	47.886000	0.018000
tecpan	18.008000	0.048000
tecuci	5.121000	0.009000
tede	37.513000	0.016000
tedei	0.608000	0.000000
tedelles	9.370000	0.010000
tedim	28.517000	0.000000
tednest	17.916000	0.006000
tedote	2.117000	0.000000
teel	7.022000	0.004000
teem	2.647000	0.000000
teewinot	0.701000	0.000000
tefelfelt	22.103000	0.011000
tefeyak	5.065000	0.000000
tegal	102.700000	0.000000
tegeget	14.285000	0.000000
tegelspit	0.157000	0.000000
tegen	0.157000	0.000000
tegina	26.935000	0.016000
tegninateo	2.132000	0.000000
teguise	2.529000	0.000000
tegyulte	0.157000	0.000000
tehcha	2.190000	0.004000
tehotihuacan	20.171000	0.018000
tehri	89.762000	0.019000
tehua	1.185000	0.000000
tehuacan	82.658000	0.018000
tehuantepec	55.956000	0.048000
teiehonwahkhkwatha	2.832000	0.000000
teionontatatie	2.374000	0.000000
tejend	6.649000	0.005000
tekabket	0.630000	0.000000
tekahionhake	2.997000	0.000000
tekeli	4.131000	0.001000
tekman	4.984000	0.003000
tekouch	9.954000	0.000000
tekro	9.783000	0.000000
telantunich	114.153000	0.018000
telavi	31.196000	0.006000
tele_nugar	17.661000	0.000000
telemba	0.157000	0.000000
telen	1.809000	0.007000
telha	24.047000	0.000000
teliagarhi	96.308000	0.000000
teligol	3.247000	0.005000
tellico	4.962000	0.016000
telmen	5.530000	0.004000
teloloapan	32.890000	0.048000
teltow	18.704000	0.000000
teluk_melano	1.877000	0.008000
temagami	0.106000	0.000000
temascaltepec	62.873000	0.048000
temasek	22.563000	0.067000
tembesha	11.289000	0.008000
tembesi	5.154000	0.007000
tembue	5.368000	0.000000
temir	3.090000	0.000000
temir_baba	1.584000	0.000000
temirkhan_shura	4.438000	0.012000
temiscamie	0.106000	0.000000
temiscamingue	0.318000	0.000000
temiscouata	0.318000	0.000000
temnikov	5.456000	0.023000
tempiopausania	4.534000	0.009000
templin	21.206000	0.003000
temsamane	30.874000	0.031000
tenamaxtlan	5.541000	0.048000
tenamitl	44.166000	0.018000
tenasserim	17.856000	0.024000
tenawa	0.140000	0.000000
tencoa	19.827000	0.000000
tende	8.414000	0.000000
tendukheda	29.236000	0.005000
tendziogala	8.539000	0.017000
tenenkou	11.005000	4.834000
tenes	19.615000	0.086000
tengapani	7.560000	0.025000
tengchen	4.902000	0.008000
tengchong	7.673000	0.002000
tengdong	41.264000	0.004000
tenggarong	1.425000	0.003000
tenggulang	4.296000	0.000000
tengiz	2.275000	0.000000
tengrela	3.610000	0.016000
tengxian	52.571000	0.004000
teniky	10.257000	0.000000
tenkasi	78.782000	0.018000
tenkeli	0.157000	0.000000
tenki	1.575000	0.000000
tenkodogo	27.103000	4.563000
tenochtitlan	86.991000	4.869000
tensas	1.128000	0.043000
tenteksor	1.734000	0.000000
tenut	0.157000	0.000000
teocak	13.289000	0.010000
teotenanco	60.110000	0.018000
teotitlan	13.112000	0.048000
teozacualco	8.577000	0.018000
tepactitlan	8.144000	0.046000
tepecan	49.362000	0.000000
tepecoacuilco	13.381000	0.048000
tepehuan	0.867000	0.000000
tepeticpac	25.400000	0.000000
tepexi	90.711000	0.048000
tepeyacac	63.513000	0.048000
tepeyahualco	27.004000	0.018000
tepla	40.097000	0.032000
teply_klyuch	0.157000	0.000000
teplyk	3.333000	0.000000
tepotahal	2.200000	0.000000
teqali	40.995000	0.006000
tequemapo	0.701000	0.000000
tequesta	0.561000	0.000000
tera	4.738000	0.056000
teramo	35.442000	1.892000
terbi	0.264000	0.000000
terbuny	5.120000	0.000000
terbyas	0.157000	0.000000
tercan	25.538000	0.007000
tere	2.910000	0.000000
terebovlia	6.868000	0.006000
terek	9.391000	0.034000
terekli_mekteb	6.503000	0.021000
terekti	2.997000	0.000000
terena	0.467000	0.000000
tereshka	6.453000	0.018000
tereshkovichy	6.666000	0.000000
terme	31.186000	0.009000
termez	18.622000	0.001000
termini	27.833000	0.009000
ternate	6.706000	0.036000
ternivka	4.767000	0.002000
ternopil	8.663000	0.011000
terracina	48.409000	0.017000
terralba	5.963000	0.009000
terranova_pausania	5.423000	0.018000
terranovasic	13.306000	1.891000
terrassa	33.526000	0.008000
terrest	18.197000	0.013000
teruel	10.438000	1.893000
tervenichi	1.666000	0.000000
tes	8.190000	0.004000
tescuntee	4.456000	0.015000
tesechoacan	15.335000	0.048000
tesenei	30.801000	0.028000
teshevka	5.230000	0.000000
teshio	0.421000	0.000000
tesin	28.338000	0.019000
tesinigh	2.132000	0.000000
teso	110.180000	0.000000
tesov	2.222000	0.000000
tessala	23.789000	0.007000
tessawa	15.426000	0.016000
tessit	4.705000	0.017000
tessuialluk	0.106000	0.000000
tetamekanch	3.254000	0.000000
tete	3.598000	0.000000
tetela	29.799000	0.048000
tetela_boa	34.409000	0.000000
tetellan	24.494000	0.048000
tetepisca	0.318000	0.000000
tethul	0.318000	0.000000
tetioneshohon	3.209000	0.000000
tetlin	0.210000	0.000000
tetouan	22.231000	0.111000
tetovo	11.233000	0.010000
tetrino	0.100000	0.000000
tetyushi	8.007000	0.000000
tetzapotitlan	23.713000	0.018000
tetzcoco	106.497000	4.696000
teulinchan	5.405000	0.048000
teutila	9.262000	0.048000
tevsh_uul	2.892000	0.004000
tewaukon	0.318000	0.000000
teweh	2.110000	0.000000
tewo	19.458000	0.002000
texiguat	17.850000	0.000000
texistepec	22.662000	0.018000
teya	0.157000	0.000000
teyas	0.384000	0.000000
teypana	1.272000	0.043000
teyuna	53.311000	2.959000
tezerghe	15.217000	0.010000
teziutlan	25.876000	0.018000
tezoatega	6.996000	0.024000
tezpur	40.320000	0.012000
tha_anne	0.106000	0.000000
tha_tong	4.223000	0.000000
thaba_bosiu	21.747000	0.000000
thaba_nchu	0.758000	0.000000
thada	27.961000	0.000000
thadij	10.412000	0.010000
thadiq	30.501000	0.010000
thagaste	15.171000	0.013000
thagia	28.904000	0.004000
thahnawate	0.701000	0.000000
thai_binh	53.837000	0.005000
thai_nguyen	6.539000	0.000000
thakhek	11.054000	0.007000
thal_daman	60.753000	0.000000
thala	18.308000	0.010000
thalang	5.682000	0.002000
thalanyji	0.416000	0.000000
thalassery	50.187000	0.009000
thalisain	41.906000	0.004000
thalner	70.613000	0.000000
thammarat	8.770000	0.009000
than_u_ge	1.240000	0.043000
thandaunggyi	21.022000	0.000000
thandwe	7.302000	0.004000
thanesar	136.143000	0.000000
thang_long	208.708000	11.317000
thanh_hoa	16.251000	0.000000
thanjavur	95.426000	5.717000
